date_time,uvIndex,sunrise,sunset,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,city
2012-07-01 00:00:00,2,08:02 AM,05:04 PM,4,85,0.0,1028,2,10,40,8,Sefton+New+South+Wales+Australia
2012-07-01 01:00:00,2,08:02 AM,05:04 PM,5,85,0.0,1028,2,10,39,8,Sefton+New+South+Wales+Australia
2012-07-01 02:00:00,2,08:02 AM,05:04 PM,6,84,0.0,1028,2,10,38,9,Sefton+New+South+Wales+Australia
2012-07-01 03:00:00,2,08:02 AM,05:04 PM,7,84,0.0,1028,2,10,37,9,Sefton+New+South+Wales+Australia
2012-07-01 04:00:00,2,08:02 AM,05:04 PM,9,84,0.0,1027,2,10,35,8,Sefton+New+South+Wales+Australia
2012-07-01 05:00:00,2,08:02 AM,05:04 PM,11,84,0.0,1027,2,10,33,7,Sefton+New+South+Wales+Australia
2012-07-01 06:00:00,2,08:02 AM,05:04 PM,13,84,0.0,1027,2,10,31,6,Sefton+New+South+Wales+Australia
2012-07-01 07:00:00,2,08:02 AM,05:04 PM,14,84,0.0,1027,2,10,31,6,Sefton+New+South+Wales+Australia
2012-07-01 08:00:00,2,08:02 AM,05:04 PM,14,83,0.0,1027,2,10,31,6,Sefton+New+South+Wales+Australia
2012-07-01 09:00:00,2,08:02 AM,05:04 PM,15,83,0.0,1027,2,10,31,6,Sefton+New+South+Wales+Australia
2012-07-01 10:00:00,2,08:02 AM,05:04 PM,11,80,0.0,1027,4,10,40,9,Sefton+New+South+Wales+Australia
2012-07-01 11:00:00,2,08:02 AM,05:04 PM,6,76,0.0,1027,5,10,48,11,Sefton+New+South+Wales+Australia
2012-07-01 12:00:00,2,08:02 AM,05:04 PM,2,73,0.0,1027,7,10,56,13,Sefton+New+South+Wales+Australia
2012-07-01 13:00:00,2,08:02 AM,05:04 PM,14,74,0.0,1027,7,10,57,12,Sefton+New+South+Wales+Australia
2012-07-01 14:00:00,2,08:02 AM,05:04 PM,27,75,0.0,1027,7,10,59,12,Sefton+New+South+Wales+Australia
2012-07-01 15:00:00,2,08:02 AM,05:04 PM,39,77,0.0,1027,7,10,60,11,Sefton+New+South+Wales+Australia
2012-07-01 16:00:00,2,08:02 AM,05:04 PM,34,81,0.0,1027,5,10,51,11,Sefton+New+South+Wales+Australia
2012-07-01 17:00:00,2,08:02 AM,05:04 PM,30,85,0.0,1027,4,10,42,10,Sefton+New+South+Wales+Australia
2012-07-01 18:00:00,2,08:02 AM,05:04 PM,25,89,0.0,1027,3,10,33,9,Sefton+New+South+Wales+Australia
2012-07-01 19:00:00,2,08:02 AM,05:04 PM,19,89,0.0,1027,2,10,31,9,Sefton+New+South+Wales+Australia
2012-07-01 20:00:00,2,08:02 AM,05:04 PM,13,89,0.0,1027,2,10,29,9,Sefton+New+South+Wales+Australia
2012-07-01 21:00:00,2,08:02 AM,05:04 PM,7,90,0.0,1027,2,10,27,9,Sefton+New+South+Wales+Australia
2012-07-01 22:00:00,2,08:02 AM,05:04 PM,9,90,0.0,1026,2,10,24,9,Sefton+New+South+Wales+Australia
2012-07-01 23:00:00,2,08:02 AM,05:04 PM,11,89,0.0,1026,2,10,21,9,Sefton+New+South+Wales+Australia
2012-07-02 00:00:00,3,08:02 AM,05:05 PM,12,89,0.0,1026,2,10,18,10,Sefton+New+South+Wales+Australia
2012-07-02 01:00:00,3,08:02 AM,05:05 PM,12,89,0.0,1025,2,10,23,11,Sefton+New+South+Wales+Australia
2012-07-02 02:00:00,3,08:02 AM,05:05 PM,12,89,0.0,1025,3,10,27,12,Sefton+New+South+Wales+Australia
2012-07-02 03:00:00,3,08:02 AM,05:05 PM,12,88,0.0,1025,3,10,32,13,Sefton+New+South+Wales+Australia
2012-07-02 04:00:00,3,08:02 AM,05:05 PM,13,88,0.0,1025,3,10,31,14,Sefton+New+South+Wales+Australia
2012-07-02 05:00:00,3,08:02 AM,05:05 PM,14,88,0.0,1025,3,10,31,15,Sefton+New+South+Wales+Australia
2012-07-02 06:00:00,3,08:02 AM,05:05 PM,14,88,0.0,1024,3,10,31,16,Sefton+New+South+Wales+Australia
2012-07-02 07:00:00,3,08:02 AM,05:05 PM,13,88,0.0,1024,3,10,30,15,Sefton+New+South+Wales+Australia
2012-07-02 08:00:00,3,08:02 AM,05:05 PM,11,88,0.0,1025,4,10,30,15,Sefton+New+South+Wales+Australia
2012-07-02 09:00:00,3,08:02 AM,05:05 PM,9,88,0.0,1025,4,10,30,14,Sefton+New+South+Wales+Australia
2012-07-02 10:00:00,3,08:02 AM,05:05 PM,9,84,0.0,1024,5,10,36,15,Sefton+New+South+Wales+Australia
2012-07-02 11:00:00,3,08:02 AM,05:05 PM,8,80,0.0,1023,6,10,41,16,Sefton+New+South+Wales+Australia
2012-07-02 12:00:00,3,08:02 AM,05:05 PM,8,75,0.0,1022,8,10,47,17,Sefton+New+South+Wales+Australia
